Position	CHR.PHYS	RecombRate	Yield
1185614	8	0.00020217895550445064	-2.944
1185772	8	2.384185800075045e-05	0.4982
1185963	8	6.103515590183406e-05	1.026
1185978	8	9.536743004190384e-07	-1.112
1186051	8	5.722045900213857e-06	-0.2313
1186301	8	1.4305114703461186e-05	-0.03728
1186362	8	1.3351440600217757e-05	0.3096
1186633	8	0.00012016296370020996	1.961
1186729	8	4.482269159922225e-05	0.5575
1187025	8	8.964538660194421e-05	0.5229
1187228	8	4.76837153016163e-05	-1.147
1187241	8	0.0	-0.8982
1187315	8	2.9563904300644595e-05	8.437
1187486	8	1.0490417501785032e-05	-0.3393
1187512	8	1.1444091798651357e-05	1.969
1187864	8	2.0027160800850652e-05	-2.151
1187920	8	4.673004120192559e-05	4.52
1188255	8	0.00011825561500344861	0.1232
1188317	8	8.583068799694615e-06	1.727
1188625	8	7.915496880350759e-05	-6.126
1188670	8	0.014737129348601385	-1.337
1188715	8	9.536743004190384e-07	-4.783
1188809	8	0.0	1.889
1188845	8	0.0	-2.842
1189107	8	8.583068900946955e-06	-0.3362
1189345	8	8.583068899170598e-06	0.8757
1189350	8	0.0	-0.4585
1189396	8	0.0	-3.183
1189523	8	7.629394501051934e-06	-1.685
1189538	8	0.0	1.47
1189618	8	0.0	-0.9689
1189665	8	0.0	3.856
1190120	8	0.04015827172020181	-0.5573
1190223	8	5.72204599968984e-06	-0.02657
1190694	8	3.8146972901387244e-05	-4.805
1190774	8	3.81469729937578e-06	-1.56
1190905	8	5.722045900213857e-06	-0.02986
1190943	8	9.536743004190384e-07	3.32
1191100	8	6.675720200632895e-06	-0.8636
1191163	8	9.536743004190384e-07	-1.748
1191213	8	2.8610229012571153e-06	-0.08354
1191218	8	0.0	-1.287
1191537	8	1.7166137601165588e-05	-4.955
1191729	8	9.536743100113654e-06	-0.1456
1192051	8	5.722045802514231e-06	1.933
1192097	8	1.9073486008380769e-06	2.972
1192170	8	9.536743004190384e-07	-31.36
1192179	8	9.536743004190384e-07	-2.462
1192251	8	1.4305114900636795e-05	-0.4868
1192478	8	0.017642974742901885	-2.172
1192626	8	2.8610229012571153e-06	-1.628
1192628	8	0.0	-3.669
1192710	8	9.536743004190384e-07	0.297
1192952	8	9.536743300841977e-06	3.892
1193038	8	6.675720200632895e-06	0.01875
1193068	8	0.0	-0.7708
1193125	8	0.0	1.561
1193182	8	0.0	-0.5901
1193400	8	0.0	1.47
1193447	8	0.0	-1.238
1193482	8	9.53674329906562e-06	0.1639
1193662	8	0.023365021091899862	-1.88
1194132	8	2.8610229900749573e-05	-0.3693
1194138	8	0.0	-2.534
1194382	8	1.1444091601475748e-05	2.293
1194497	8	1.1444092001156037e-05	1.893
1194682	8	0.004978179894299828	-5.557
1194906	8	0.0	-1.182
1195180	8	0.0	-2.692
1195331	8	0.004966736000000083	-2.893
1195379	8	1.9073486008380769e-06	0.9377
1195573	8	1.9073486008380769e-06	-3.994
1195611	8	9.536743004190384e-07	-0.3553
1195622	8	0.0	0.934
1195692	8	9.536743004190384e-07	-2.053
1196282	8	0.013787269137599978	-1.016
1196318	8	4.768371599794818e-06	-4.063
1196321	8	0.0	6.109
1196535	8	6.675720300108878e-06	3.229
1196600	8	0.0	2.678
1196637	8	0.0	-2.672
1196758	8	2.8610230007330983e-06	-1.208
1196898	8	0.0008020400869028776	4.251
1196910	8	1.9073486008380769e-06	3.256
1197165	8	0.006346702436701435	2.263
1197186	8	0.0017023087000005432	0.7977
1197258	8	0.0007581710659021468	-3.027
1197262	8	0.0010776519999993184	-1.087
1197292	8	6.294250500005205e-05	0.09894
1197330	8	0.00012969970900122973	-3.324
1197363	8	0.0010013580360013208	-0.6156
1197563	8	0.001131057737199015	0.1222
1197650	8	0.00011825561780121063	1.339
1197688	8	0.00040817259610115286	-1.219
1197770	8	0.00214958186880132	0.1374
1197965	8	0.0014095306504007254	0.1334
1198044	8	0.0022277832195989333	-2.3
1198215	8	0.008872985806700484	-21.48
1198264	8	0.003374099719300361	-0.2625
1198474	9	0.027472495990405577	-6.828
1198476	9	9.536743004190384e-07	1.285
1198630	9	0.016408920260900572	141.2
1198680	9	0.007728576697298095	6.561
1198684	9	1.9073486008380769e-06	2.612
1198950	9	0.008295059208503375	0.3677
1199006	9	0.0024681091415992285	0.1138
1199113	9	0.00400447844280194	-2.035
1199153	9	0.00020885467260001178	0.323
1199229	9	0.0006389617982005547	-7.837
1199242	9	8.010864300089793e-05	1.081
1199312	9	0.0028352737160002306	-0.3815
1199348	9	0.0024108886089013737	-5.207
1199373	9	3.2424925899832147e-05	1.156
1199382	9	6.580352800078515e-05	7.247
1199444	9	0.0036144256803005703	0.391
1199805	9	0.006845474192809675	-0.271
1199817	9	8.583069000422938e-06	1.762
1199878	9	0.00041770933770202134	-6.795
1199944	9	0.0015830993506007474	1.169
1200030	9	0.0036096573176003233	0.5332
1200223	9	0.014756202842802324	-2.077
1200308	9	0.005034446709997198	3.506
1200459	9	0.005533218326197797	-1.086
1200518	9	0.0021724701090004572	-0.2955
1200521	9	3.81469729937578e-06	-2.09
1200525	9	1.9073486008380769e-06	0.3496
1200599	9	0.0023927688915001966	-0.8218
1200667	9	0.005156517036999375	0.1146
1200821	9	0.001219749474504539	1.687
1200826	9	9.536743004190384e-07	-0.4231
1200874	9	2.2888183501379444e-05	2.846
1200966	9	0.002573013323901918	-3.168
1201182	9	0.005371093756901146	0.2644
1201256	9	4.7683716104529594e-05	0.7021
1201287	9	2.5749206299607863e-05	-1.59
1201292	9	1.9073486008380769e-06	0.738
1201346	9	0.0010404586802028604	0.0
1201396	9	0.0006961822482995927	1.815
1201490	9	0.0010509490957009149	2.794
1201581	9	0.0017099380662024544	-1.787
1201614	9	0.002611160312000038	11.75
1201679	9	0.0006208419845012969	-0.4982
1201691	9	0.0031213759999992874	1.301
1201742	9	3.051757789940268e-05	-1.245
1201803	9	0.004761695858999104	-0.6316
1201979	9	0.005192756602502513	-0.2859
1201987	9	2.8610230007330983e-06	-2.183
1202138	9	0.007027626004902032	-0.352
1202267	9	0.003390312198703782	5.65
1202295	9	1.6212463499698515e-05	-2.685
1202298	9	9.536743004190384e-07	-5.047
1202300	9	0.0	7.351
1202604	9	0.01752090452930055	-1.132
1202638	9	0.0009822845442997163	0.0
1202851	9	0.0047082900386001825	-2.259
1202972	9	0.007737159674501726	2.638
1202987	9	6.389618000035568e-05	-4.828
1203060	9	0.0039663315129008225	-1.309
1203326	9	0.008682251017294362	0.07843
1203351	9	0.0001182556149998959	1.168
1203361	9	5.722045900213857e-06	-0.6767
1203486	9	0.002235412638301071	5.257
1203608	9	0.004285812334504868	-1.389
1203652	9	0.0035696029916003624	1.402
1203754	9	0.0002555847145000456	-1.576
1204118	9	0.0029678345156032293	-0.6959
1204264	9	0.006484985372098961	-0.7369
1204272	9	1.2397766200322735e-05	0.6619
1204329	9	0.00019168854000106705	2.478
1204629	9	0.011444091779704735	0.9256
1204681	9	7.057189959880361e-05	-2.541
1204723	9	0.00037193296890158933	-2.631
1204777	9	0.0006370544469991302	1.335
1204859	9	0.0019025802994026009	-3.425
1205159	9	0.04898071398660697	9.056
1205255	9	0.002680778478902468	5.538
1205295	9	1.7166137800117554e-05	0.8208
1205658	9	0.003982543909808456	0.1234
1205856	9	0.0024919509793033257	-13.85
1205882	9	0.0010795593399990366	-2.23
1206067	9	0.004607200675801337	2.734
1206083	9	0.00016975403300101277	2.609
1206195	9	0.0016021728480009045	2.637
1206437	9	0.0012102127186022216	1.944
1206441	9	2.0027159999713717e-05	3.062
1206470	9	7.724761760030674e-05	0.3047
1206482	9	5.72204599968984e-06	0.02547
1206497	9	2.0027159999713717e-05	0.5722
1206581	9	0.0005350112795046158	1.912
1206926	9	0.020826339506704983	-3.236
1206995	9	7.247925159958868e-05	-10.65
1207122	9	0.0002985000646003044	0.6286
1207179	9	4.8637388600170084e-05	-4.02
1207365	9	7.438659659975144e-05	-2.131
1207410	9	0.0	0.04903
1207479	9	6.675720300108878e-06	1.724
1207622	9	0.00044059753330039086	-4.695
1207709	9	0.00022888183660185746	9.268
1207713	9	0.0	4.593
1207728	9	0.0	-0.3496
1208063	9	0.003172874496298661	-2.65
1208098	9	0.02335166969730018	-0.1713
1208283	9	0.0006475448504001946	-5.448
1208460	9	0.0005998611385997776	4.266
1208504	9	4.768371599794818e-06	-6.448
1208538	9	4.863738990223965e-05	2.774
1208733	9	0.00046539306090132015	-3.726
1208822	9	3.051757860106363e-05	0.1656
1208844	9	9.53674300063767e-06	-0.2967
1208863	9	0.000441551199999779	-0.0808
1208918	9	3.9100647200029925e-05	-0.3563
1209048	9	1.1444091901680054e-05	5.562
1209290	9	0.0007905960167047255	3.956
1209440	9	0.00010299682520020781	1.285
1209565	9	0.00047111512020059365	-0.6296
1209598	9	1.5258789201055833e-05	3.866
1209712	9	0.02503490471360159	0.9902
1210005	9	0.0008268356327043591	-1.291
1210077	9	1.0490417601261015e-05	0.4935
1210139	9	0.0004034042486011913	2.886
1210197	9	1.0490417201580726e-05	-7.382
1210200	9	0.0	1.784
1210401	9	4.768371601571175e-06	2.028
1210422	9	0.0	-2.109
1210587	9	0.0008163452146003891	0.02868
1210635	9	0.00045394898020134633	-0.1664
1210659	9	2.765655590053484e-05	-0.7114
1210845	9	0.00017452239900528355	-0.2145
1210870	9	9.536743004190384e-07	-0.9696
1210875	9	0.0	2.941
1211021	9	0.0010375976423002697	1.147
1211210	9	0.0006837844877001231	0.09015
1211964	9	0.016686439354110405	-2.064
1212052	9	8.869170999936671e-05	-0.4631
1212072	9	0.01770114867430017	-0.002165
1212083	9	0.0	-0.6698
1212204	9	0.00024127960260145187	0.2506
1212564	9	0.0006980895962058753	0.8749
1212639	9	0.007553100544299696	2.052
1212782	9	0.00010204315179862533	-3.297
1212840	9	0.00010490417610142799	-3.622
1212871	9	3.242492700117339e-05	-0.2208
1212891	9	2.1934510000320984e-05	1.35
1213112	9	0.013034820402600289	-0.9253
1213157	9	0.00028324127400125576	-1.21
1213293	9	0.00020503998150189773	2.087
1213333	9	3.8146972016761538e-06	4.652
1213419	9	2.8610229012571153e-06	-3.095
1213631	9	0.05332851475960254	2.609
1213825	9	4.291534370359784e-05	-0.1172
1213935	9	0.00021839142210033913	-0.1207
1214011	9	0.0002708435069997961	-0.8087
1214043	9	2.2888183501379444e-05	-1.326
1214379	9	0.0007076263421019746	-3.667
1214417	9	0.0	-2.486
1214530	9	4.768371599794818e-06	0.1707
1214560	9	1.8119812299488558e-05	-0.922
1214641	9	0.0001764297463022757	-4.545
1214649	9	0.0	-11.3
1214770	9	0.0008859634382041293	-2.246
1214862	9	0.0002717971766017513	0.2786
1214914	9	2.002716060012233e-05	2.801
1215134	9	0.002322196975901747	-3.072
1215144	9	0.00020885468000031437	0.4748
1215686	9	0.0006484985404018317	-1.955
1215711	9	6.675720300108878e-06	-0.03731
1215770	9	3.8146972016761538e-06	1.631
1215798	9	9.536743004190384e-07	-4.703
1215827	9	0.00026893615729939313	-0.5863
1215942	9	0.00017166136960078404	-0.8168
1215957	9	9.536743004190384e-07	8.751
1216021	9	4.768371502095192e-06	0.2445
1216107	9	1.811981160138032e-05	-1.037
1216202	9	0.0004806518603004406	-3.008
1216336	9	0.000311851497503568	0.5196
1216376	9	1.2397766299798718e-05	-27.99
1216627	9	0.0005617141757028321	-2.417
1216672	9	0.0011377334643007941	0.4848
1216868	9	0.0019769668451044	-0.9573
1217156	9	0.006734847996902715	-2.188
1217160	9	2.8610230007330983e-06	0.5515
1217349	9	6.675720230120419e-05	1.86
1217527	9	6.008148199931895e-05	-0.9311
1217816	9	0.00015926361060003558	2.559
1217893	9	0.01700878157800112	16.44
1217931	9	0.0	-0.416
1218118	9	0.00014781951820275196	2.016
1218273	9	6.389617950119941e-05	0.2961
1218451	9	0.00019645691149960953	-0.6469
1218492	9	5.2452087000887104e-05	-0.8462
1218600	9	0.00021743774430049712	-1.009
1218839	9	0.009325027030403277	4.962
1218869	9	9.536743004190384e-07	12.51
1218989	9	2.8610229012571153e-06	1.531
1219256	9	0.00019741058350142282	44.49
1219359	9	0.0	-1.497
1219387	9	0.0	3.659
1219433	9	0.0	3.604
1219454	9	4.768371599794818e-06	1.632
1219589	9	4.291534430045374e-05	-0.4091
1219698	9	9.536743300841977e-06	2.201
1219739	9	0.0	-2.706
1219749	9	0.0	-1.851
1219811	9	0.0	2.75
1220248	9	0.00022602081380362904	2.93
1220327	9	5.340576300127964e-05	-1.313
1220538	9	0.01497268683490205	-0.5377
1220590	9	0.0	3.683
1220673	9	9.536743004190384e-07	1.79
1220814	9	0.0002269744893013126	4.452
1220978	9	0.00022125244099946428	1.068
1221087	9	4.386902000064197e-05	-9.271
1221110	9	1.907348629970329e-05	-5.423
1221141	9	9.536743004190384e-07	18.82
1221216	9	8.583068900946955e-06	1.925
1221236	9	1.9073486008380769e-06	3.059
1221416	9	3.8146972016761538e-06	-1.667
1221502	9	1.0490417599484658e-05	1.047
1221532	9	5.340576149848175e-05	-6.329
1221545	9	2.8610230007330983e-06	4.401
1221563	9	9.536743004190384e-07	2.212
1221579	9	0.0	-0.6144
1221656	9	6.961822350071145e-05	2.478
1221719	9	0.0	-0.5889
1221790	9	0.0	-0.6502
1222034	9	8.86917133993137e-05	3.654
1222286	9	7.915496850152692e-05	1.052
1222309	9	0.0	0.8663
1222461	9	5.2452088601384617e-05	-3.104
1222700	9	0.00017356872480256413	3.782
1222933	9	0.00038528443190166684	-1.568
1222940	9	0.0	5.468
1223056	9	0.00026607513440168873	0.6305
1223222	9	0.005131721348600848	1.587
1223431	9	0.00023365020860133257	0.1438
1223469	9	3.814697300086323e-05	-2.084
1223488	9	2.5749206999492458e-05	13.87
1223575	9	9.536743004190384e-07	0.723
1223614	9	9.536743004190384e-07	-2.632
1223723	9	0.0001087188714983256	-2.462
1223844	9	4.9591063898901666e-05	-3.783
1224246	9	0.00030517578340472085	-0.7145
1224263	9	3.814697301152137e-06	5.716
1224288	9	0.0	-9.966
1224340	9	0.0	-0.9625
1224393	9	4.863739000171563e-05	8.71
1224748	9	0.0002593994136965705	-3.053
1224898	9	6.675720080018266e-05	-0.3327
1224974	9	6.294250399996315e-05	0.3056
1224981	9	9.536743004190384e-07	-2.38
1225089	9	4.48226930007678e-05	-0.0142
1225630	9	0.00024509429970009933	-0.9745
1225675	9	6.6757199999045724e-06	0.1914
1225742	9	0.0	0.2551
1225754	9	0.0	1.672
1225885	9	9.536743004190384e-07	0.6379
1226045	9	5.722045900213857e-06	4.463
1226161	9	6.10351555998534e-05	-0.02873
1226214	9	4.291534330036484e-05	10.71
1226246	9	7.15255736007947e-05	0.6341
1226274	9	1.8119811999284252e-05	-0.2454
1226294	9	4.673003999933201e-05	1.429
1226325	9	2.67028806000269e-05	-0.9994
1226471	9	0.0008802413950004251	0.6991
1226645	9	1.2397766202099092e-05	-1.08
1226687	9	3.8146972016761538e-06	0.9665
1226875	9	1.144409180220407e-05	4.027
1226905	9	3.814697301152137e-06	12.39
1227096	9	1.5258788801375545e-05	2.92
1227138	9	7.629394600527917e-06	-0.8263
1227194	9	1.335144030001345e-05	6.487
1227238	9	7.629394602304274e-06	0.6261
1227529	9	3.0517578302635684e-05	-0.2564
1227549	9	0.0	0.3973
1227672	9	1.9073486599907596e-05	28.96
1227700	9	0.0	3.821
1227702	9	0.0	0.5186
1227773	9	0.0	-5.556
1227866	9	6.675720300108878e-06	-3.367
1228086	9	9.536743004190384e-07	-0.2511
1228151	9	0.0	9.006
1228219	9	0.0009336471742997787	-0.3078
1228285	9	4.768371599794818e-06	-2.006
1228368	9	4.768371599794818e-06	-2.071
1228657	9	7.629394501051934e-06	-1.449
1228788	9	1.6212463302522906e-05	-4.222
1228851	9	1.9073486008380769e-06	1.831
1228952	9	7.6293945028282906e-06	3.335
1229050	9	5.722045901990214e-06	-5.207
1229201	9	1.144409180220407e-05	-1.377
1229285	9	0.0029239654972013085	-0.3665
1229304	9	9.53674300063767e-06	0.0
1229406	9	2.956390410169263e-05	-0.3248
1229418	9	9.536743004190384e-07	8.317
1229583	9	1.3351440200537468e-05	-0.2889
1229654	9	1.049041730105671e-05	2.248
1229952	9	9.918212820281269e-05	-0.117
1229957	9	0.0	4.336
1230069	9	2.0027160800850652e-05	-5.675
1230294	9	8.869171140268861e-05	-0.9661
1230324	9	1.5258788799599188e-05	-1.384
1230414	9	3.2424926699192724e-05	-1.681
1230774	9	0.00021457672179714393	0.0
1230905	9	6.198883010100076e-05	3.741
1230942	9	1.1444091798651357e-05	-3.033
1230950	9	1.144409199937968e-05	0.0
1230955	9	0.0	2.735
1231091	9	3.910064660139767e-05	0.06581
1231295	9	4.100799580264436e-05	3.152
1231372	9	1.8119811800332286e-05	1.062
1231589	9	4.863739000349199e-05	1.457
1231644	9	0.0	1.381
1231855	9	3.242492670274544e-05	-1.08
1232006	9	2.9563903300555694e-05	-1.114
1232029	9	3.81469729937578e-06	-0.8251
1232030	9	0.0	0.2718
1232226	9	3.433227590221577e-05	-1.897
1232481	9	4.2915343701821485e-05	-3.334
1232536	9	7.629394499275577e-06	0.2355
1232870	9	6.389617859881014e-05	2.021
1232887	9	0.0	8.012
1232935	9	2.8610230007330983e-06	0.7816
1232977	9	2.8610229298564605e-05	-0.8768
1233160	9	6.008148150193904e-05	-8.034
1233172	9	0.0	-0.5513
1233288	9	8.01086430968212e-05	0.7647
1233315	9	4.768371599794818e-06	0.878
1233322	9	0.0	2.605
1233335	9	6.6757199999045724e-06	0.2277
1233356	9	3.81469729937578e-06	0.0
1233507	9	5.245208660475953e-05	0.5121
1233610	9	3.5285949799401806e-05	-0.495
1233662	9	1.0490417599484658e-05	-0.5839
1233703	9	1.9073485999498985e-05	-1.031
1233764	9	1.4305115000112778e-05	-0.8845
1233816	9	1.3351440500741774e-05	3.815
1233958	9	7.057189830028676e-05	-5.752
1234026	9	3.910064589973672e-05	0.8639
1234123	9	4.9591064202658686e-05	0.7636
1234142	9	4.768371599794818e-06	-1.239
1234184	9	1.9073486100751325e-05	-0.5961
1234518	9	0.00014495849650231207	-5.01
1234626	9	2.8610228799408333e-05	2.733
1234705	9	2.670287999961829e-05	2.808
1234931	9	0.0001296997058002347	1.303
1234984	9	0.0	5.996
1235004	9	6.6757199999045724e-06	-1.844
1235059	9	1.049041730105671e-05	0.4561
1235110	9	1.7166138000845876e-05	-0.2798
1235222	9	4.5776367100458515e-05	-3.425
1235272	9	9.536743004190384e-07	-2.242
1235408	9	4.2915344403482436e-05	1.732
1235410	9	0.0	-20.79
1235841	9	6.008148120173473e-05	7.167
1235870	9	0.0018968582000002954	-7.27
1236204	9	1.4305114801160812e-05	2.666
1236369	9	2.0980834703365758e-05	-1.622
1236391	9	3.81469729937578e-06	-1.674
1236404	9	1.9073486008380769e-06	4.322
1236837	9	0.001914024384808144	-3.516
1236846	9	3.81469729937578e-06	2.272
1236894	9	3.814697301152137e-06	1.177
1236950	9	0.0	-2.742
1237260	9	2.574920640263656e-05	-5.562
1237300	9	9.536743004190384e-07	1.317
1237317	9	1.9073486008380769e-06	-0.03613
1237384	9	1.9073486008380769e-06	3.052
1237497	9	9.536743004190384e-07	0.009808
1237795	9	2.670288050587999e-05	-1.452
1237796	9	0.0	-1.973
1238037	9	2.3841858103779145e-05	4.81
1238185	9	1.8119811901584626e-05	2.442
1238269	9	2.8610229012571153e-06	-0.1831
1238444	9	2.8610229012571153e-06	-5.34
1238654	9	0.0029430389175004734	-20.99
1238776	9	6.675720300108878e-06	-0.9676
1238843	9	4.768371502095192e-06	-0.8582
1239095	9	1.907348630503236e-05	-20.45
1239160	9	5.72204599968984e-06	0.9984
1239221	9	0.0	0.2689
1239557	9	1.335144040126579e-05	-2.851
1239632	9	0.003882408100000845	-0.1763
1239884	9	2.4795532404198184e-05	-2.354
1239939	9	7.629394600527917e-06	-3.25
1239965	9	5.72204599968984e-06	8.034
1240035	9	4.768371599794818e-06	-7.223
1240101	9	3.81469729937578e-06	-11.58
1240258	9	1.7166137601165588e-05	-0.9891
1240394	9	7.629394600527917e-06	-1.122
1240431	9	0.0	-1.682
1240515	9	1.811981200106061e-05	0.7088
1240560	9	2.8610229012571153e-06	-0.8799
1240709	9	4.768371599794818e-06	-1.396
1240800	9	0.001944541948601497	0.4928
1240854	9	9.536743004190384e-07	1.922
1240868	9	0.0	1.513
1241019	9	2.8610229012571153e-06	0.4111
1241253	9	1.1444091803980427e-05	0.4044
1241298	9	1.9073486008380769e-06	-1.06
1241323	9	0.0	0.0
1241499	9	1.0490417601261015e-05	0.7768
1241771	9	1.5258789002103867e-05	-0.276
1242050	9	0.017570496013499692	2.62
1242117	9	2.4795532201693504e-05	-0.06765
1242248	9	1.0490417500008675e-05	0.5372
1242441	9	4.386901830066847e-05	0.879
1242573	9	4.291534429867738e-05	-3.893
1242693	9	2.002716049886999e-05	-1.402
1242816	9	4.386901920128139e-05	0.8961
1242858	9	1.7166138000845876e-05	1.225
1242861	9	0.0	-2.216
1242999	9	0.00010681151949931689	1.646
1243323	9	0.00014209747400073525	1.866
1243360	9	0.0	-4.102
1243462	9	2.2888183000446816e-05	-0.7989
1243494	9	1.4305115000112778e-05	-1.486
1243574	9	6.294250610139329e-05	6.668
1243593	9	0.0	4.233
1243676	9	6.198882910091186e-05	1.521
1243686	9	1.144409199937968e-05	3.877
1243774	9	2.6702880800755224e-05	-4.519
1243856	9	9.536743004190384e-07	1.683
1243899	9	0.0	0.3609
1243909	9	0.0	-1.667
1243976	9	4.768371599794818e-06	3.343
1244029	9	2.1934508600551794e-05	1.193
1244209	9	9.727477970322695e-05	-0.7332
1244230	9	1.8119812301264915e-05	-2.627
1244346	9	8.678436189946126e-05	-1.01
1244501	9	4.673004110067325e-05	-4.022
1244740	9	6.389617889901444e-05	-0.4022
1245164	9	7.343292200268081e-05	2.614
1245190	9	0.0	8.382
1245236	9	0.0	0.3896
1245377	9	0.003918647674300502	2.028
1245488	9	8.583069000422938e-06	1.373
1245496	9	0.0	1.208
1245540	9	0.0	-0.2795
1245564	9	0.0	13.18
1245610	9	0.0	0.2947
1245656	9	3.81469729937578e-06	-2.483
1245811	9	1.0490417402309049e-05	-0.9013
1245816	9	0.0	-1.65
1246002	9	1.0490417599484658e-05	-5.944
1246027	9	2.8610230007330983e-06	1.485
1246065	9	9.536743004190384e-07	0.09305
1246161	9	0.0	0.6818
1246193	9	9.536743004190384e-07	-5.111
1246206	9	9.536743004190384e-07	3.939
1246304	9	8.583068899170598e-06	-1.373
1246369	9	2.8610230007330983e-06	13.77
1246393	9	2.8610229012571153e-06	-0.324
1246399	9	0.0	4.366
1246423	9	1.9073486008380769e-06	3.364
1246533	9	9.536743004190384e-07	-6.23
1246567	9	0.0	0.5544
1246695	9	0.022147178921700927	0.7927
1246698	9	2.5749206999492458e-05	5.481
1246866	9	0.00011634826500106499	4.39
1247251	9	0.0001592636094009947	0.1751
1247463	9	6.294250489879971e-05	-1.2
1247541	9	9.918213100057471e-05	0.4366
1247546	9	5.72204599968984e-06	-4.875
1247574	9	1.6212463499698515e-05	1.386
1247612	9	0.0	1.613
1247740	9	0.00012111663649960747	2.077
1247802	9	3.051757900074392e-05	-0.7003
1247910	9	5.817413299880059e-05	-1.977
1248009	9	3.528595010138247e-05	-4.374
1248068	9	4.768371601571175e-06	-0.4033
1248129	9	2.8610230007330983e-06	-0.5432
1248178	9	2.1934510000320984e-05	-1.701
1248332	9	5.3405761299529786e-05	7.101
1248449	9	2.3841857901274466e-05	-1.974
1248678	9	0.00019645691030056867	-8.617
1248719	9	5.054473899868128e-05	-6.27
1248721	9	0.0	-5.314
1248758	9	0.0	-0.4056
1248759	9	0.0	-0.2712
1248772	9	0.0	2.03
1249135	9	0.00017642974690090796	-3.187
1249338	9	0.011592864551298376	-0.1209
1249381	9	0.0	0.9221
1249396	9	5.722045900213857e-06	0.4014
1249491	9	3.2424926901697404e-05	0.8576
1249514	9	0.0	1.55
1249698	9	1.4305114900636795e-05	0.03668
1249798	9	1.6212463600950855e-05	1.112
1249871	9	1.9073485999498985e-05	15.17
1249997	9	4.2915344000249434e-05	-3.909
1250067	9	1.9073486008380769e-06	-4.085
1250271	9	1.5258789300531816e-05	-2.268
1250658	9	9.822845530216284e-05	3.675
1250697	9	0.0	-0.6413
1250832	9	2.6702881097406816e-05	1.941
1250916	9	8.583068900946955e-06	-3.48
1251370	9	0.008740425137601093	-2.946
1251395	9	4.768371599794818e-06	-2.735
1251714	9	4.959106430035831e-05	-1.643
1251717	9	0.0	0.2951
1251908	9	3.242492700117339e-05	4.72
1252005	9	1.9073486200227308e-05	0.8458
1252029	9	0.0	0.5814
1252036	9	0.0	1.575
1252277	9	4.386901919950503e-05	0.2297
1252282	9	0.0	-0.2522
1252328	9	0.0	0.8281
1252492	9	1.0490417201580726e-05	-1.601
1252493	9	0.0	-7.841
1252625	9	0.006927490137700332	-7.135
1252687	9	2.8610230007330983e-06	-0.07089
1252812	9	9.536743004190384e-07	1.546
1252821	9	0.0	4.365
1252870	9	0.0	-1.721
1252874	9	0.0	-1.787
1253215	9	1.8119812104089306e-05	-3.61
1253244	9	9.536743004190384e-07	2.607
1253411	9	0.018900871463202407	-2.541
1253674	9	0.00012111663770220105	-2.329
1253745	9	6.6757199999045724e-06	-0.398
1253772	9	2.8610230007330983e-06	-1.028
1253985	9	5.722045900036221e-05	3.259
1254182	9	2.6702880601803258e-05	0.6266
1254187	9	3.81469729937578e-06	2.088
1254203	9	1.1444091899903697e-05	1.066
1254406	9	6.198882960362084e-05	2.184
1254425	9	0.0	0.4153
1254489	9	4.9591064000154006e-05	-6.512
1254530	9	0.0	0.5961
1254640	9	1.9073486601683953e-05	-1.328
1254844	9	6.198882899965952e-05	-0.5664
1254897	9	0.0	9.995
1255087	9	3.9100646599621314e-05	1.427
1255152	9	9.536743004190384e-07	-1.98
1255214	9	0.0	-5.381
1255232	9	1.0490417500008675e-05	2.29
1255366	9	1.9073486008380769e-06	-0.3702
1255788	9	5.626678450099121e-05	2.285
1255833	9	4.577636629932158e-05	-5.461
1256145	9	0.00013351440460063202	2.308
1256187	9	0.005867004400000653	1.347
1256194	9	0.0	2.482
1256402	9	3.2424926800445064e-05	-2.857
1256439	9	2.8610230007330983e-06	-3.259
1256494	9	5.722045900213857e-06	1.058
1256501	9	0.0	-3.948
1256540	9	0.0	0.754
1256559	9	0.0	0.9653
1256567	9	0.0	5.434
1256680	9	9.536743300841977e-06	-0.7031
1256726	9	1.1444091601475748e-05	6.682
1256751	9	3.81469729937578e-06	-1.64
1256834	9	7.629394600527917e-06	-0.6793
1257101	9	1.5258789199279477e-05	0.8746
1257236	9	5.722045900213857e-06	-5.095
1257247	9	0.003922462500000279	-1.003
1257282	9	0.0	4.714
1257315	9	0.0	0.3067
1257457	9	1.0490417402309049e-05	2.707
1257546	9	9.536743004190384e-07	0.4888
1257692	9	9.536743004190384e-07	-2.075
1257734	9	0.0	-1.068
1257905	9	2.3841857903050823e-05	7.164
1258013	9	0.0	0.5441
1258216	9	3.81469729937578e-06	0.8377
1258255	9	0.0	-3.96
1258332	9	2.8610230007330983e-06	-2.207
1258379	9	3.81469729937578e-06	2.034
1258384	9	0.0	-4.167
1258411	9	0.0	0.03248
1258435	9	0.0	0.3695
1258446	9	0.0	-1.081
1258553	9	0.003971099894602759	1.854
1258657	9	0.0	-0.3053
1258709	9	6.675720300108878e-06	-0.399
1258729	9	0.0	-2.901
1258846	9	3.814697301152137e-06	0.3073
1258886	9	9.536743004190384e-07	6.298
1259011	9	0.03589153334860029	-0.4788
1259033	9	1.1444091800427714e-05	0.5458
1259037	9	0.0	3.471
1259133	9	2.288818330065112e-05	1.115
1259235	9	6.675720200632895e-06	-0.6511
1259353	9	7.629394499275577e-06	2.397
